stationNumber,stationName,latitude,longitude,date,precip_in,hrrr_day1_in,hrrr_day2_in
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-19,0.0,3.9335548e-05,0.00011800665
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-20,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-21,0.0,0.033762306,0.005033366
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-22,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-23,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-24,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-25,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-26,0.0,7.8671095e-05,0.004601203
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-27,0.0,0.022965623,0.13388659
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-02-28,0.09,0.07015138,0.078944854
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-01,0.0,0.0,0.00035375592
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-02,0.0,0.0005108341,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-03,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-04,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-05,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-06,0.33,0.6541435,0.42858455
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-07,0.07,0.0071564293,0.09012988
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-08,0.0,0.0,0.0039384384
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-09,0.0,3.9335548e-05,0.005006438
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-10,0.0,0.0,0.0016135494
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-11,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-12,0.0,0.0,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-13,0.0,0.0,0.00066870434
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-14,0.0,0.008326464,0.017633412
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-15,0.0,0.0032643224,0.0013387286
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-16,0.0,0.024089195,0.018901126
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-17,0.83,0.07451552,0.8792321
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-18,1.14,1.6023749,2.1463418
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-19,0.0,0.0,0.0039367224
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-20,0.0,0.023614263,0.013536179
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-21,0.23,0.24056557,0.21767235
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-22,0.03,0.018027823,0.17531721
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-23,0.0,0.0,0.0018511466
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-24,0.0,0.0,0.00011827063
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-25,0.66,0.62214285,0.52796566
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-26,0.0,0.005630527,0.1191083
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-27,0.0,0.0058586206,0.130292
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-28,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-29,0.08,0.09944871,0.007186261
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-30,0.15,0.155877,0.16955364
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-03-31,0.01,0.071705535,0.08088629
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-01,0.25,1.0595106,0.6021116
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-02,0.07,0.045128692,0.04168195
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-03,0.01,0.1537307,0.0657128
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-04,0.23,0.3714173,0.29995438
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-05,0.0,0.052174248,0.015676139
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-06,0.71,0.58623457,0.4312137
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-07,0.0,0.10372176,0.12601975
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-08,0.32,0.6528803,0.42462325
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-09,0.03,0.042181697,0.022537947
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-10,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-11,0.04,0.11857476,0.020860512
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-12,0.34,0.17805064,0.16147268
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-13,0.12,0.7005141,0.38536584
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-14,0.38,0.5105025,0.78372854
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-15,0.1,0.048423376,0.031278096
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-16,0.03,0.023512626,0.06709192
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-17,0.0,0.0,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-18,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-19,0.0,0.001216498,0.0031072441
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-20,0.0,0.04124266,0.014589264
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-21,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-22,0.09,0.21774653,0.13182847
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-23,0.0,0.17251171,0.10562122
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-24,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-25,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-26,0.0,0.026281953,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-27,0.74,0.8630261,1.3860991
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-28,0.0,0.0010235162,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-29,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-04-30,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-01,0.0,0.0,7.8671095e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-02,0.3,0.198965,0.13302067
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-03,0.0,0.0019300818,0.10041705
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-04,0.0,0.07194789,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-05,0.02,0.005666958,0.56021047
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-06,0.11,0.4387545,0.23488389
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-07,0.13,0.29269633,0.08215004
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-08,0.0,0.0002758768,0.011891743
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-09,0.0,0.0009036616,0.0005110981
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-10,2.07,1.2968621,1.422386
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-11,0.0,0.013560203,0.004718682
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-12,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-13,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-14,0.0,0.0,0.0017289161
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-15,0.52,0.017753003,0.18114969
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-16,0.0,0.8203383,0.029498756
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-17,0.0,0.001297281,0.004091425
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-18,0.03,0.0031067163,0.0022846297
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-19,0.0,0.00011827063,0.0029947814
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-20,0.0,0.0,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-21,0.0,0.0,0.0011013953
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-22,0.03,0.016358571,0.38330668
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-23,2.2,1.8556747,3.4770892
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-24,0.0,0.0011409948,0.056921966
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-25,0.03,0.029177206,0.02279244
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-26,0.0,0.020201575,0.062063836
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-27,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-28,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-29,0.16,0.06572046,0.2420831
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-30,0.06,0.13697429,0.51159865
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-05-31,0.36,0.6248723,0.78815055
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-01,0.01,0.1599172,0.18936105
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-02,0.0,0.00023601328,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-03,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-04,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-05,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-06,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-07,0.0,0.006134761,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-08,0.06,0.263314,0.06729837
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-09,0.0,0.0005517536,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-10,0.08,0.01423234,0.06727012
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-11,0.57,0.023783486,0.33727404
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-12,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-13,0.0,0.0,0.0011795384
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-14,0.0,0.0021225354,0.15223674
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-15,0.08,0.29415175,0.12828034
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-16,0.0,0.001216498,0.0029171663
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-17,0.01,0.037044846,0.041316845
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-18,0.0,0.038827088,0.009805903
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-19,0.01,0.0035428393,0.20318182
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-20,0.0,0.0,0.0023654127
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-21,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-22,0.0,0.0,0.121824294
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-23,0.02,0.0047561694,0.017655851
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-24,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-25,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-26,0.08,0.003548119,0.043567944
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-27,0.07,0.06652406,0.35511392
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-28,0.0,0.00011800664,0.079759285
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-29,0.0,0.011532707,0.057182007
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-06-30,0.0,3.9335548e-05,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-01,0.02,0.0018888982,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-02,0.1,0.027907647,1.3243592
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-03,0.01,0.007949476,0.010121907
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-04,0.09,0.009601042,0.38210285
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-05,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-06,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-07,0.0,0.0005905612,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-08,0.38,0.08412738,0.031566907
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-09,0.28,0.3185955,0.048158586
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-10,0.22,0.020257277,0.22696954
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-11,0.14,0.4015795,1.1774285
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-12,0.0,0.002949638,0.0011404669
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-13,0.0,0.0016520929,0.019545542
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-14,0.0,0.0090646,0.009764192
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-15,0.01,0.0068850406,0.005203908
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-16,0.0,0.00011800665,0.009549562
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-17,0.0,0.0005108341,0.0034208726
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-18,0.01,0.0003548119,0.15797578
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-19,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-20,0.0,0.0073243314,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-21,0.04,0.16861987,0.28233314
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-22,0.01,3.9335548e-05,0.00051109813
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-23,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-24,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-25,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-26,0.09,0.1794081,0.1160726
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-27,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-28,0.01,0.000864326,0.056774657
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-29,0.0,0.0,0.00011800665
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-30,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-07-31,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-01,0.36,0.2150778,0.5096263
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-02,0.04,0.03733973,0.031871825
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-03,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-04,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-05,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-06,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-07,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-08,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-09,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-10,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-11,0.0,0.0,0.00019667773
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-12,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-13,0.0,0.0,0.005034686
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-14,0.0,0.0021222713,0.008901713
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-15,0.03,0.0007096238,0.1382977
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-16,0.0,0.0,0.012135412
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-17,0.0,0.0,0.0022046384
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-18,0.01,0.35092586,0.08140953
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-19,0.0,0.0010235162,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-20,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-21,1.64,1.2090652,0.8934811
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-22,0.0,0.12074297,0.036203485
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-23,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-24,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-25,0.0,0.000864326,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-26,0.01,0.043793928,0.004325326
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-27,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-28,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-29,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-30,0.22,0.013020858,0.12306905
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-08-31,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-01,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-02,0.0,0.0,7.8671095e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-03,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-04,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-05,0.07,0.0019683612,0.007096238
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-06,0.0,0.0031510675,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-07,0.14,0.0015713099,0.0011784824
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-08,0.9,0.21741945,0.18706612
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-09,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-10,0.01,0.20033064,0.24929339
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-11,0.0,0.039399963,0.08936745
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-12,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-13,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-14,0.0,0.0,0.004325326
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-15,0.01,0.0,0.00015734219
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-16,0.0,0.0,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-17,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-18,0.18,0.14552356,0.71232295
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-19,0.01,0.00015734219,0.030682784
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-20,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-21,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-22,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-23,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-24,0.0,3.9335548e-05,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-25,0.95,0.06011475,0.12191828
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-26,0.51,0.1771718,1.8952273
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-27,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-28,0.05,0.04407271,0.01191999
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-29,0.0,0.003548119,0.0019683612
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-09-30,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-01,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-02,0.0,0.0,3.9335548e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-03,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-04,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-05,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-06,0.02,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-07,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-08,0.02,0.0,0.010610566
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-09,0.65,0.23502064,1.2748646
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-10,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-11,0.0,3.9335548e-05,0.003032797
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-12,0.0,0.00011827063,0.012249195
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-13,1.53,1.8988013,0.9302239
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-14,1.32,4.769584,2.8341699
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-15,0.02,0.47732392,0.037171826
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-16,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-17,0.0,0.0,7.8671095e-05
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-18,0.0,0.0,0.00070803985
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-19,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-20,0.0,0.0,0.00011827063
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-21,0.68,0.7879301,0.65677375
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-22,0.0,0.0,0.0027540163
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-23,0.0,0.07427818,0.01638893
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-24,0.0,0.0,0.0
MA-BR-14,Dartmouth 2.5 SSW,41.534589,-71.021972,2025-10-25,0.0,0.0,0.0
